wavelength ,blue_ex,blue_raw,green_ex,green_raw,lime_ex,lime_raw,red_ex,em_jrgeco_filter_under blue,em_jrgeco_filter_under green,em_jrgeco_filter_under lime,em_jrgeco_filter_under red,em_525_50_under_blue,dv2_shorter_wl_under_white_led,dv2_longer_wl_under_white_led,
621.18,788.94,796.50,877.16,1000.67,834.31,15776.29,40810.66,801.54,831.79,781.38,21339.20,793.98,1381.28,54938.49,
621.51,771.30,799.02,834.31,1081.33,854.48,15194.04,41695.38,806.58,756.17,728.45,22289.46,831.79,1345.99,54056.29,
621.85,791.46,874.64,942.70,1008.23,909.93,15398.20,43331.24,778.86,829.27,728.45,23161.58,804.06,1459.41,54031.09,
622.19,826.75,788.94,920.01,975.46,859.52,15158.75,45103.20,811.63,766.26,814.15,24336.17,874.64,1409.00,54358.76,
622.52,849.43,841.87,917.49,965.38,897.33,15226.81,46607.99,781.38,839.35,783.90,25440.18,801.54,1419.08,53655.52,
622.86,851.96,826.75,882.20,917.49,854.48,14861.32,48190.91,839.35,799.02,849.43,25747.69,791.46,1484.62,53156.45,
623.20,768.78,819.19,814.15,907.41,904.89,14783.18,49375.58,773.82,748.61,824.23,26410.60,715.84,1446.81,53700.89,
623.53,869.60,851.96,887.24,917.49,879.68,14611.78,51654.18,783.90,799.02,804.06,27454.12,829.27,1560.24,54126.87,
623.87,829.27,834.31,882.20,972.94,874.64,14705.05,52319.62,804.06,788.94,809.11,28207.78,783.90,1620.73,52599.40,
624.20,806.58,821.71,887.24,980.50,940.18,14485.76,53973.11,766.26,799.02,751.13,29319.35,811.63,1600.57,52362.46,
624.54,793.98,804.06,927.57,972.94,826.75,14359.73,55994.62,730.97,786.42,685.60,30791.37,882.20,1789.61,53330.37,
624.88,806.58,857.00,904.89,950.26,877.16,14294.19,57350.69,879.68,758.69,836.83,31464.36,809.11,1668.62,51646.62,
625.21,793.98,831.79,879.68,897.33,857.00,13890.90,58994.10,831.79,811.63,793.98,32548.21,788.94,1812.29,51233.25,
625.55,879.68,819.19,904.89,925.05,849.43,13898.46,60047.70,708.28,841.87,768.78,33748.00,864.56,1827.42,51598.73,
625.89,844.39,882.20,859.52,937.65,793.98,13598.51,61040.81,806.58,738.53,849.43,34541.99,829.27,1807.25,51026.56,
626.22,849.43,869.60,879.68,920.01,867.08,13379.22,61842.35,814.15,723.41,829.27,36245.90,738.53,1862.71,50701.40,
626.56,791.46,834.31,846.91,960.34,801.54,13374.18,62585.92,806.58,814.15,778.86,37412.92,816.67,1938.32,50396.42,
626.89,887.24,819.19,962.86,980.50,914.97,13575.83,63417.72,821.71,799.02,771.30,38506.85,814.15,1955.97,50232.58,
627.23,831.79,882.20,914.97,975.46,902.37,13429.63,63662.21,773.82,857.00,728.45,39830.16,796.50,2016.46,49725.94,
627.56,872.12,894.80,874.64,927.57,882.20,13162.45,63899.15,836.83,725.93,793.98,41453.41,836.83,2006.38,49264.68,
627.90,841.87,796.50,932.61,935.13,841.87,13089.36,63997.45,748.61,887.24,862.04,42421.31,768.78,2071.91,48009.43,
628.24,829.27,859.52,846.91,902.37,892.28,12978.45,63702.54,788.94,771.30,839.35,44006.75,804.06,1993.78,47890.96,
628.57,801.54,884.72,887.24,952.78,819.19,12970.89,63510.98,786.42,811.63,801.54,44709.99,738.53,1973.61,48195.95,
628.91,733.49,809.11,826.75,950.26,932.61,12754.12,63309.33,736.01,816.67,791.46,46277.79,846.91,2024.02,47855.67,
629.24,809.11,816.67,932.61,836.83,806.58,12481.90,63523.58,786.42,821.71,793.98,46978.51,821.71,2018.98,47578.41,
629.58,819.19,889.76,914.97,879.68,836.83,12461.73,62679.19,799.02,793.98,801.54,49199.14,738.53,2079.48,46940.70,
629.91,786.42,892.28,930.09,925.05,862.04,12156.74,62177.59,814.15,811.63,824.23,50179.65,829.27,2114.76,46953.31,
630.25,867.08,811.63,869.60,937.65,902.37,12365.95,61454.19,821.71,728.45,806.58,50777.02,804.06,2076.96,46759.22,
630.59,826.75,894.80,927.57,952.78,862.04,12000.47,60425.79,821.71,801.54,806.58,51308.86,841.87,2084.52,46103.87,
630.92,887.24,859.52,819.19,952.78,851.96,12015.59,58941.17,766.26,788.94,809.11,51891.12,819.19,2092.08,46033.30,
631.26,819.19,862.04,879.68,940.18,862.04,11854.27,58248.01,811.63,793.98,826.75,51674.35,811.63,2124.85,46628.15,
631.59,826.75,892.28,846.91,990.59,862.04,11761.01,56743.23,773.82,814.15,806.58,51387.00,804.06,2129.89,45728.31,
631.93,836.83,799.02,930.09,922.53,819.19,11579.53,55624.09,864.56,786.42,771.30,50030.93,816.67,2210.55,45108.24,
632.26,884.72,882.20,816.67,882.20,814.15,11410.65,54129.39,758.69,796.50,778.86,49148.73,725.93,1958.49,45536.74,
632.60,841.87,882.20,877.16,1018.31,907.41,11229.17,52692.66,799.02,804.06,844.39,47880.88,814.15,2069.39,45904.75,
632.93,864.56,804.06,899.85,872.12,773.82,11088.02,50227.54,768.78,841.87,746.09,44818.38,814.15,2016.46,45040.19,
633.27,756.17,869.60,912.45,846.91,862.04,11062.81,45385.51,763.73,834.31,738.53,42683.45,773.82,1938.32,44510.87,
633.60,857.00,811.63,854.48,864.56,877.16,10977.11,41728.15,814.15,887.24,796.50,38663.13,816.67,1930.76,43391.73,
633.94,793.98,816.67,882.20,862.04,882.20,10780.51,36850.83,804.06,788.94,773.82,33790.85,801.54,1892.95,43215.29,
634.27,882.20,809.11,899.85,834.31,844.39,10883.85,32424.70,821.71,826.75,773.82,29876.40,761.21,1897.99,43187.56,
634.61,834.31,816.67,879.68,867.08,801.54,10604.07,27108.80,771.30,776.34,730.97,25104.95,809.11,1943.36,43101.87,
634.94,829.27,836.83,874.64,894.80,839.35,10533.49,21853.40,753.65,857.00,857.00,20993.89,788.94,1817.34,42645.64,
635.28,829.27,839.35,849.43,892.28,899.85,10641.88,18201.09,826.75,841.87,756.17,17155.05,768.78,1698.87,42169.25,
635.61,849.43,821.71,862.04,872.12,788.94,10220.94,14858.80,793.98,796.50,849.43,14165.64,786.42,1696.35,41793.69,
635.95,766.26,920.01,836.83,955.30,766.26,10450.31,12295.37,778.86,824.23,761.21,11687.92,781.38,1701.39,41342.50,
636.28,771.30,793.98,831.79,859.52,897.33,9956.28,9895.78,768.78,801.54,778.86,9545.42,783.90,1552.68,41423.16,
636.62,771.30,801.54,811.63,836.83,899.85,10069.70,8007.87,743.57,814.15,816.67,7778.50,816.67,1585.44,40737.56,
636.95,814.15,743.57,869.60,801.54,824.23,10112.55,6437.55,788.94,806.58,836.83,6021.66,748.61,1635.85,40321.67,
637.29,864.56,872.12,864.56,869.60,955.30,10019.29,5217.59,851.96,796.50,862.04,4784.06,874.64,1610.65,40228.41,
637.62,811.63,814.15,841.87,826.75,874.64,9742.03,4151.39,799.02,854.48,836.83,3828.76,844.39,1482.10,39767.14,
637.95,849.43,836.83,867.08,902.37,872.12,9633.64,3246.50,814.15,799.02,839.35,2873.46,814.15,1436.73,39232.78,
638.29,849.43,831.79,862.04,922.53,884.72,9598.36,2528.14,776.34,778.86,761.21,2354.22,736.01,1373.71,39484.84,
638.62,786.42,829.27,844.39,904.89,889.76,9381.59,1976.13,804.06,793.98,748.61,1852.62,793.98,1320.78,38970.64,
638.96,839.35,849.43,831.79,892.28,902.37,9500.05,1794.65,778.86,793.98,753.65,1532.51,811.63,1409.00,38539.62,
639.29,781.38,783.90,816.67,914.97,867.08,9159.78,1547.63,781.38,829.27,844.39,1351.03,834.31,1277.93,38237.15,
639.63,814.15,771.30,899.85,811.63,846.91,9268.16,1479.58,831.79,811.63,839.35,1225.00,804.06,1257.77,38083.40,
639.96,864.56,874.64,857.00,781.38,874.64,9109.36,1396.40,758.69,836.83,821.71,1083.85,859.52,1272.89,37269.25,
640.30,836.83,791.46,844.39,872.12,889.76,9043.83,1376.24,849.43,824.23,824.23,1106.53,788.94,1214.92,37181.03,
640.63,844.39,867.08,829.27,882.20,909.93,8993.42,1358.59,809.11,736.01,761.21,1076.29,816.67,1194.75,37780.93,
640.96,826.75,867.08,902.37,869.60,867.08,8882.51,1368.67,793.98,708.28,821.71,1098.97,854.48,1242.64,37095.33,
641.30,829.27,826.75,889.76,867.08,912.45,8925.36,1272.89,781.38,766.26,839.35,1023.35,761.21,1101.49,36732.37,
641.63,846.91,778.86,859.52,862.04,904.89,8564.92,1212.40,791.46,768.78,839.35,1041.00,788.94,1202.32,36208.09,
641.97,778.86,814.15,859.52,909.93,836.83,8615.33,1237.60,816.67,703.24,793.98,1134.26,836.83,1212.40,35640.96,
642.30,836.83,788.94,862.04,831.79,867.08,8665.74,1250.21,753.65,761.21,788.94,1035.96,821.71,1182.15,35172.13,
642.63,854.48,867.08,720.88,874.64,914.97,8380.92,1265.33,831.79,793.98,846.91,1038.48,836.83,1083.85,34476.45,
642.97,849.43,940.18,834.31,909.93,862.04,8436.37,1267.85,758.69,806.58,781.38,998.15,814.15,1083.85,34854.54,
643.30,821.71,799.02,771.30,930.09,872.12,8448.97,1257.77,788.94,763.73,791.46,1015.79,821.71,1156.94,34975.53,
643.64,892.28,796.50,851.96,821.71,914.97,8113.74,1257.77,829.27,783.90,753.65,960.34,791.46,1179.63,34239.52,
643.97,826.75,720.88,889.76,851.96,927.57,8096.09,1217.44,766.26,824.23,806.58,1023.35,854.48,1265.33,33763.13,
644.30,862.04,829.27,849.43,829.27,831.79,8040.64,1237.60,814.15,796.50,809.11,1008.23,829.27,1151.90,33417.81,
644.64,824.23,839.35,844.39,950.26,917.49,8091.05,1217.44,746.09,771.30,849.43,1023.35,788.94,1257.77,33322.03,
644.97,867.08,849.43,849.43,846.91,869.60,7962.50,1144.34,766.26,761.21,811.63,1025.87,778.86,1194.75,32797.75,
645.30,793.98,763.73,846.91,879.68,889.76,7733.13,1139.30,778.86,776.34,786.42,1023.35,756.17,1192.23,32180.21,
645.64,806.58,864.56,849.43,819.19,897.33,7614.66,1197.27,758.69,869.60,776.34,935.13,778.86,1189.71,31958.39,
645.97,857.00,892.28,877.16,862.04,854.48,7723.05,1237.60,819.19,756.17,831.79,1056.12,819.19,1356.07,31469.40,
646.30,851.96,834.31,864.56,917.49,831.79,7506.28,1247.69,804.06,761.21,816.67,1010.75,831.79,1293.06,30866.98,
646.64,814.15,799.02,917.49,945.22,867.08,7518.88,1141.82,751.13,799.02,859.52,932.61,831.79,1174.59,30269.61,
646.97,884.72,839.35,874.64,925.05,912.45,7513.84,1167.03,771.30,725.93,796.50,947.74,788.94,1290.54,30889.67,
647.30,846.91,849.43,882.20,826.75,806.58,7229.01,1144.34,826.75,814.15,771.30,977.98,768.78,1303.14,30498.98,
647.64,821.71,809.11,844.39,877.16,882.20,7271.86,1119.14,766.26,877.16,824.23,980.50,816.67,1285.49,29929.33,
647.97,819.19,796.50,829.27,841.87,844.39,7465.95,1151.90,793.98,862.04,839.35,957.82,786.42,1328.34,29614.26,
648.30,887.24,859.52,859.52,811.63,806.58,7249.18,1154.42,791.46,819.19,700.72,920.01,824.23,1401.44,29563.85,
648.64,917.49,821.71,872.12,932.61,867.08,7072.74,1177.11,783.90,851.96,781.38,952.78,836.83,1421.61,29503.35,
648.97,791.46,786.42,859.52,806.58,854.48,7045.01,1081.33,816.67,811.63,763.73,925.05,783.90,1376.24,29064.77,
649.30,824.23,859.52,836.83,884.72,857.00,6989.56,1101.49,793.98,746.09,796.50,925.05,801.54,1482.10,28921.10,
649.64,809.11,912.45,862.04,879.68,859.52,6934.11,1134.26,768.78,776.34,816.67,844.39,733.49,1461.93,28232.98,
649.97,816.67,819.19,778.86,892.28,920.01,6692.13,1104.01,746.09,793.98,778.86,884.72,763.73,1469.50,27587.71,
650.30,836.83,879.68,877.16,819.19,877.16,6679.53,1098.97,851.96,857.00,796.50,917.49,887.24,1482.10,28099.39,
650.64,844.39,839.35,836.83,867.08,889.76,6641.72,1104.01,786.42,796.50,806.58,874.64,862.04,1519.91,27557.47,
650.97,799.02,841.87,816.67,851.96,809.11,6871.09,1058.64,783.90,786.42,862.04,957.82,799.02,1535.03,27053.35,
651.30,793.98,819.19,831.79,862.04,839.35,6533.34,1020.83,814.15,771.30,824.23,877.16,751.13,1582.92,27043.27,
651.63,826.75,831.79,776.34,854.48,907.41,6487.96,1093.93,771.30,829.27,824.23,899.85,781.38,1527.47,26632.42,
651.97,811.63,844.39,884.72,834.31,821.71,6533.34,1073.77,819.19,854.48,791.46,930.09,816.67,1557.72,26221.56,
652.30,814.15,766.26,821.71,907.41,834.31,6493.01,1068.72,806.58,806.58,791.46,851.96,788.94,1562.76,26093.01,
652.63,776.34,788.94,912.45,872.12,920.01,6319.09,1093.93,804.06,804.06,783.90,882.20,799.02,1466.98,25619.14,
652.97,743.57,819.19,821.71,904.89,894.80,6319.09,1093.93,753.65,834.31,783.90,799.02,741.05,1595.53,25309.11,
653.30,748.61,811.63,824.23,912.45,882.20,6331.69,1010.75,776.34,811.63,804.06,877.16,698.20,1582.92,25470.43,
653.63,841.87,799.02,841.87,887.24,859.52,6203.14,980.50,771.30,821.71,841.87,849.43,806.58,1595.53,25301.55,
653.96,834.31,824.23,907.41,826.75,864.56,6160.29,1025.87,713.32,768.78,776.34,851.96,778.86,1557.72,24802.48,
654.30,821.71,841.87,839.35,824.23,862.04,5905.71,1018.31,776.34,826.75,723.41,884.72,824.23,1625.77,24426.91,
654.63,804.06,859.52,857.00,892.28,942.70,5993.93,917.49,799.02,819.19,829.27,801.54,743.57,1557.72,24472.28,
654.96,824.23,801.54,814.15,867.08,799.02,5787.24,1023.35,751.13,821.71,771.30,867.08,758.69,1519.91,24134.52,
655.29,826.75,884.72,872.12,879.68,867.08,5905.71,1000.67,758.69,718.36,781.38,902.37,859.52,1587.96,23789.20,
655.63,839.35,756.17,864.56,872.12,854.48,5822.53,1003.19,766.26,804.06,819.19,801.54,791.46,1545.11,22904.48,
655.96,786.42,872.12,940.18,846.91,806.58,5757.00,1013.27,824.23,864.56,826.75,879.68,796.50,1633.33,22574.29,
656.29,834.31,821.71,821.71,824.23,894.80,5711.63,967.90,799.02,809.11,826.75,841.87,829.27,1666.10,22786.02,
656.62,799.02,887.24,914.97,826.75,909.93,5701.54,892.28,723.41,768.78,768.78,806.58,806.58,1411.52,22644.86,
656.95,819.19,778.86,849.43,821.71,849.43,5671.30,950.26,730.97,736.01,841.87,804.06,768.78,1466.98,22541.52,
657.29,799.02,839.35,851.96,811.63,889.76,5638.53,917.49,801.54,783.90,829.27,811.63,758.69,1429.17,22130.67,
657.62,786.42,869.60,836.83,864.56,877.16,5373.87,920.01,710.80,824.23,811.63,778.86,829.27,1489.66,22251.65,
657.95,844.39,844.39,836.83,819.19,864.56,5434.36,945.22,809.11,844.39,783.90,839.35,801.54,1456.89,21687.04,
658.28,864.56,836.83,819.19,862.04,872.12,5431.84,879.68,874.64,730.97,783.90,831.79,768.78,1451.85,21961.79,
658.61,889.76,846.91,776.34,864.56,917.49,5325.98,854.48,793.98,836.83,768.78,819.19,826.75,1333.39,21170.33,
658.95,844.39,882.20,864.56,846.91,781.38,5320.94,869.60,811.63,786.42,776.34,791.46,826.75,1434.21,21220.74,
659.28,846.91,849.43,872.12,902.37,889.76,5215.07,872.12,872.12,814.15,791.46,763.73,872.12,1451.85,20938.43,
659.61,773.82,849.43,854.48,859.52,781.38,5242.80,932.61,889.76,816.67,804.06,849.43,864.56,1514.87,20857.77,
659.94,857.00,824.23,940.18,917.49,793.98,5020.99,927.57,758.69,778.86,783.90,771.30,796.50,1414.04,20487.25,
660.27,839.35,783.90,859.52,904.89,846.91,4963.02,917.49,819.19,846.91,761.21,776.34,804.06,1411.52,19932.72,
660.61,809.11,811.63,902.37,806.58,834.31,5114.25,854.48,788.94,758.69,783.90,783.90,816.67,1260.29,20310.81,
660.94,836.83,892.28,864.56,862.04,796.50,5101.65,821.71,778.86,834.31,849.43,846.91,783.90,1257.77,19894.91,
661.27,851.96,763.73,829.27,821.71,859.52,5031.07,839.35,768.78,751.13,864.56,778.86,819.19,1318.26,19504.22,
661.60,844.39,814.15,796.50,904.89,869.60,4912.60,814.15,781.38,829.27,806.58,768.78,773.82,1265.33,19418.52,
661.93,872.12,819.19,831.79,859.52,829.27,5015.95,841.87,814.15,773.82,826.75,781.38,788.94,1295.58,19625.21,
662.26,862.04,773.82,776.34,894.80,907.41,4831.95,879.68,728.45,819.19,743.57,793.98,778.86,1235.08,19428.61,
662.59,809.11,783.90,889.76,884.72,839.35,4776.49,799.02,824.23,839.35,748.61,814.15,804.06,1219.96,19403.40,
662.93,857.00,844.39,879.68,879.68,899.85,4736.16,930.09,773.82,816.67,781.38,826.75,829.27,1119.14,18833.75,
663.26,877.16,809.11,909.93,927.57,897.33,4796.66,841.87,821.71,809.11,826.75,771.30,753.65,1257.77,18748.05,
663.59,839.35,776.34,829.27,846.91,819.19,4675.67,864.56,872.12,844.39,743.57,751.13,834.31,1144.34,18576.65,
663.92,826.75,834.31,889.76,839.35,846.91,4652.98,826.75,796.50,773.82,864.56,874.64,783.90,1207.36,18208.65,
664.25,811.63,819.19,877.16,877.16,854.48,4552.16,859.52,804.06,796.50,761.21,758.69,811.63,1161.99,18380.05,
664.58,854.48,839.35,854.48,894.80,889.76,4577.37,826.75,763.73,811.63,799.02,836.83,844.39,1151.90,17943.99,
664.91,776.34,788.94,844.39,819.19,907.41,4516.87,874.64,824.23,773.82,816.67,814.15,879.68,1119.14,17986.84,
665.25,819.19,811.63,834.31,839.35,809.11,4383.28,872.12,809.11,889.76,743.57,809.11,768.78,1199.79,17263.43,
665.58,844.39,753.65,957.82,867.08,912.45,4390.84,879.68,824.23,811.63,869.60,819.19,776.34,1149.38,17490.28,
665.91,816.67,846.91,829.27,879.68,867.08,4400.93,766.26,814.15,793.98,763.73,776.34,791.46,1091.41,17273.51,
666.24,801.54,836.83,844.39,859.52,877.16,4320.27,836.83,799.02,806.58,809.11,836.83,806.58,1121.66,17099.59,
666.57,728.45,859.52,889.76,816.67,834.31,4358.08,932.61,799.02,804.06,826.75,791.46,743.57,1109.05,16960.96,
666.90,836.83,877.16,834.31,904.89,851.96,4408.49,846.91,816.67,788.94,859.52,801.54,862.04,1159.47,16577.83,
667.23,786.42,751.13,841.87,892.28,834.31,4219.45,829.27,814.15,839.35,844.39,809.11,801.54,1096.45,16338.38,
667.56,824.23,796.50,806.58,851.96,879.68,4118.62,867.08,806.58,788.94,824.23,748.61,746.09,1066.20,16015.75,
667.89,806.58,811.63,849.43,849.43,892.28,4171.55,804.06,741.05,746.09,801.54,814.15,849.43,1076.29,15632.62,
668.22,809.11,824.23,867.08,819.19,816.67,4063.17,831.79,771.30,867.08,746.09,793.98,836.83,972.94,15798.98,
668.55,846.91,773.82,879.68,889.76,831.79,4116.10,882.20,831.79,814.15,814.15,763.73,801.54,1030.92,15599.85,
668.88,799.02,877.16,874.64,849.43,887.24,4161.47,877.16,834.31,857.00,819.19,778.86,884.72,932.61,15173.87,
669.22,814.15,909.93,811.63,874.64,872.12,4022.84,854.48,748.61,776.34,844.39,758.69,814.15,1058.64,15125.98,
669.55,788.94,831.79,811.63,917.49,879.68,3879.17,746.09,743.57,741.05,761.21,728.45,814.15,957.82,14836.12,
669.88,816.67,867.08,864.56,834.31,844.39,3828.76,814.15,781.38,763.73,829.27,788.94,771.30,950.26,14858.80,
670.21,766.26,763.73,867.08,816.67,753.65,3755.66,841.87,776.34,776.34,814.15,836.83,809.11,960.34,14694.96,
670.54,771.30,796.50,801.54,801.54,816.67,3909.41,791.46,783.90,811.63,839.35,766.26,804.06,955.30,14631.95,
670.87,874.64,814.15,957.82,912.45,920.01,3952.26,844.39,809.11,806.58,829.27,829.27,857.00,980.50,14495.84,
671.20,814.15,851.96,892.28,879.68,867.08,3886.73,935.13,809.11,834.31,836.83,831.79,839.35,1025.87,14538.69,
671.53,783.90,799.02,857.00,829.27,859.52,3745.58,806.58,768.78,766.26,806.58,806.58,793.98,965.38,14440.39,
671.86,894.80,793.98,887.24,824.23,869.60,3859.00,821.71,786.42,776.34,793.98,786.42,746.09,1058.64,14153.04,
672.19,791.46,831.79,841.87,925.05,801.54,3682.56,846.91,788.94,849.43,799.02,720.88,728.45,995.63,14190.85,
672.52,839.35,791.46,829.27,907.41,846.91,3783.39,811.63,819.19,809.11,804.06,821.71,849.43,975.46,13664.05,
672.85,851.96,816.67,824.23,862.04,884.72,3629.63,872.12,771.30,816.67,791.46,821.71,811.63,967.90,13578.35,
673.18,771.30,783.90,730.97,831.79,857.00,3599.38,801.54,781.38,781.38,791.46,776.34,799.02,960.34,13233.03,
673.51,862.04,854.48,791.46,776.34,862.04,3654.84,839.35,766.26,816.67,743.57,768.78,877.16,1013.27,13296.04,
673.84,788.94,851.96,809.11,829.27,864.56,3576.70,889.76,793.98,824.23,862.04,816.67,849.43,950.26,13520.37,
674.17,846.91,796.50,889.76,811.63,869.60,3501.08,849.43,829.27,708.28,846.91,748.61,814.15,927.57,12912.92,
674.50,862.04,839.35,849.43,834.31,831.79,3453.19,821.71,829.27,844.39,821.71,804.06,799.02,995.63,12885.19,
674.83,839.35,799.02,841.87,874.64,940.18,3513.68,776.34,814.15,796.50,758.69,814.15,763.73,1015.79,12907.87,
675.16,776.34,771.30,862.04,806.58,859.52,3433.03,864.56,851.96,776.34,851.96,804.06,751.13,1046.04,12388.64,
675.49,801.54,773.82,836.83,814.15,874.64,3450.67,859.52,799.02,786.42,809.11,824.23,799.02,1010.75,12141.62,
675.82,844.39,831.79,912.45,826.75,869.60,3400.26,811.63,841.87,761.21,778.86,743.57,786.42,957.82,12136.58,
676.15,869.60,821.71,872.12,862.04,862.04,3417.90,877.16,788.94,799.02,854.48,771.30,761.21,983.02,12224.80,
676.48,897.33,801.54,904.89,811.63,902.37,3327.16,844.39,799.02,801.54,796.50,766.26,761.21,983.02,11642.54,
676.81,799.02,806.58,877.16,831.79,799.02,3312.04,836.83,771.30,799.02,846.91,793.98,829.27,1023.35,11670.27,
677.14,851.96,862.04,867.08,841.87,844.39,3165.84,826.75,791.46,841.87,816.67,831.79,849.43,977.98,11534.16,
677.47,834.31,859.52,942.70,859.52,920.01,3281.79,831.79,718.36,867.08,801.54,796.50,763.73,1025.87,11501.39,
677.80,811.63,849.43,839.35,841.87,889.76,3158.28,806.58,814.15,796.50,746.09,741.05,851.96,1013.27,11393.01,
678.13,761.21,743.57,819.19,849.43,854.48,3188.53,806.58,771.30,776.34,844.39,741.05,811.63,962.86,11123.31,
678.46,864.56,778.86,836.83,864.56,811.63,3196.09,824.23,793.98,786.42,788.94,761.21,773.82,945.22,11057.77,
678.79,801.54,821.71,720.88,804.06,874.64,3183.49,846.91,698.20,804.06,778.86,793.98,819.19,977.98,10956.95,
679.12,867.08,829.27,841.87,904.89,877.16,3107.87,914.97,746.09,783.90,778.86,773.82,766.26,1015.79,10977.11,
679.44,811.63,814.15,796.50,862.04,806.58,3100.31,806.58,788.94,743.57,841.87,804.06,824.23,990.59,10659.52,
679.77,819.19,849.43,851.96,869.60,844.39,3160.80,811.63,728.45,801.54,781.38,809.11,761.21,932.61,10452.83,
680.10,819.19,809.11,857.00,831.79,846.91,3019.65,909.93,741.05,705.76,819.19,758.69,753.65,977.98,10346.97,
680.43,826.75,771.30,796.50,857.00,864.56,3102.83,879.68,806.58,768.78,741.05,821.71,806.58,937.65,10231.02,
680.76,834.31,836.83,836.83,849.43,887.24,3054.94,829.27,826.75,862.04,824.23,799.02,821.71,920.01,10223.46,
681.09,788.94,796.50,804.06,793.98,884.72,2949.08,804.06,814.15,814.15,773.82,796.50,710.80,970.42,10188.17,
681.42,816.67,862.04,869.60,904.89,914.97,2908.75,776.34,728.45,736.01,826.75,751.13,773.82,914.97,9852.94,
681.75,791.46,831.79,877.16,834.31,849.43,2994.45,851.96,814.15,788.94,809.11,783.90,844.39,988.07,9857.98,
682.08,791.46,816.67,851.96,836.83,844.39,2878.50,844.39,791.46,786.42,806.58,786.42,756.17,897.33,9752.11,
682.41,796.50,899.85,912.45,829.27,821.71,2888.58,816.67,763.73,804.06,809.11,799.02,811.63,940.18,9585.75,
682.74,791.46,872.12,844.39,816.67,925.05,2888.58,763.73,761.21,831.79,877.16,819.19,786.42,980.50,9368.98,
683.06,841.87,829.27,834.31,874.64,831.79,2785.24,829.27,783.90,773.82,758.69,788.94,783.90,942.70,9341.26,
683.39,899.85,872.12,862.04,824.23,809.11,2901.18,788.94,816.67,824.23,771.30,758.69,776.34,947.74,9164.82,
